METID	NAME	FORMULA	CHARGE	CHEBI	KEGG	PUBCHEM	HMDB	INCHI STRING	SMILE
5fthf[m]	5-Formyltetrahydrofolate	C20H21N7O7	-2	209153	C03479	143	HMDB01562	InChI=1/C20H23N7O7/c21-20-25-16-15(18(32)26-20)27(9-28)12(8-23-16)7-22-11-3-1-10(2-4-11)17(31)24-13(19(33)34)5-6-14(29)30/h1-4,9,12-13,22H,5-8H2,(H,24,31)(H,29,30)(H,33,34)(H4,21,23,25,26,32)/p-2	[H]OC1=NC(=NC2=C1N(C([H])=O)C([H])(C([H])([H])N([H])C1=C([H])C([H])=C(C([H])=C1[H])C(=O)N([H])C([H])(C([O-])=O)C([H])([H])C([H])([H])C([O-])=O)C([H])([H])N2[H])N([H])[H]
hxdcal[c]	Hexadecanal	C16H32O	0	17600	C00517	984		InChI=1S/C16H32O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h16H,2-15H2,1H3	[H]C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
pac[m]	Phenylacetate	C8H7O2	-1	30745	C07086	999	HMDB00209	InChI=1S/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,9,10)/p-1	[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C([O-])=O
pacald[m]	Phenylacetaldehyde	C8H8O	0	16424	C00601	998		InChI=1S/C8H8O/c9-7-6-8-4-2-1-3-5-8/h1-5,7H,6H2	[H]C(=O)C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]
betald[c]	Betaine Aldehyde	C5H12NO	1	15710	C00576	249		InChI=1S/C5H12NO/c1-6(2,3)4-5-7/h5H,4H2,1-3H3/q+1	[H]C(=O)C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
HC01522[c]	Gentisate Aldehyde	C7H6O3	0		C05585	70949		InChI=1S/C7H6O3/c8-4-5-3-6(9)1-2-7(5)10/h1-4,9-10H	[H]OC1=C([H])C([H])=C(O[H])C(C([H])=O)=C1[H]
HC00460[c]	2,5-Dihydroxybenzoate	C7H5O4	-1	17189	C00628	3469	HMDB00152	InChI=1S/C7H6O4/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,8-9H,(H,10,11)/p-1	[H]OC1=C([H])C(C([O-])=O)=C(O[H])C([H])=C1[H]
HC00900[m]	Methylmalonate	C4H4O4	-2	30860	C02170	487	HMDB00202	InChI=1S/C4H6O4/c1-2(3(5)6)4(7)8/h2H,1H3,(H,5,6)(H,7,8)/p-2	[H]C([H])([H])C([H])(C([O-])=O)C([O-])=O
cholcoa[r]	Choloyl Coenzyme A	C45H70N7O20P3S	-4	15519	C01794	439573	HMDB01374	InChI=1S/C45H74N7O20P3S/c1-23(26-7-8-27-34-28(18-31(55)45(26,27)5)44(4)12-10-25(53)16-24(44)17-29(34)54)6-9-33(57)76-15-14-47-32(56)11-13-48-41(60)38(59)43(2,3)20-69-75(66,67)72-74(64,65)68-19-30-37(71-73(61,62)63)36(58)42(70-30)52-22-51-35-39(46)49-21-50-40(35)52/h21-31,34,36-38,42,53-55,58-59H,6-20H2,1-5H3,(H,47,56)(H,48,60)(H,64,65)(H,66,67)(H2,46,49,50)(H2,61,62,63)/p-4/t23-,24+,25-,26-,27+,28+,29-,30-,31+,34+,36-,37-,38+,42-,44+,45-/m1/s1	[H]O[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])[C@]([H])(O[H])C([H])([H])[C@]4([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])[C@]([H])(O[H])[C@]12C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C(N=C([H])N=C23)N([H])[H])[C@]([H])(O[H])[C@]1([H])OP([O-])([O-])=O
cholate[r]	Cholate	C24H39O5	-1	16359	C00695	221493	HMDB00619	InChI=1S/C24H40O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-20,22,25-27H,4-12H2,1-3H3,(H,28,29)/p-1/t13-,14+,15-,16-,17+,18+,19-,20+,22+,23+,24-/m1/s1	[H]O[C@]1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])[C@@]([H])(C1([H])[H])C([H])([H])[C@@]([H])(O[H])[C@@]1([H])[C@]3([H])C([H])([H])C([H])([H])[C@]([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([O-])=O)[C@@]3(C([H])([H])[H])[C@@]([H])(O[H])C([H])([H])[C@]21[H]
pan4p[m]	Pantetheine 4-Phosphate	C11H21N2O7PS	-2	16858	C01134	987		InChI=1/C11H23N2O7PS/c1-11(2,7-20-21(17,18)19)9(15)10(16)13-4-3-8(14)12-5-6-22/h9,15,22H,3-7H2,1-2H3,(H,12,14)(H,13,16)(H2,17,18,19)/p-2	[H]OC([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])([O-])=O
ptth[m]	Pantetheine	C11H22N2O4S	0	15525	C00154	15667	HMDB01338	InChI=1S/C11H22N2O4S/c1-11(2,7-14)9(16)10(17)13-4-3-8(15)12-5-6-18/h9,14,16,18H,3-7H2,1-2H3,(H,12,15)(H,13,17)/t9-/m0/s1	[H]OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[H]
HC01231[c]	N-[(R)-Pantothenoyl]-L-Cysteinate	C12H21N2O6S	-1		C04079	440217		InChI=1S/C12H22N2O6S/c1-12(2,6-15)9(17)10(18)13-4-3-8(16)14-7(5-21)11(19)20/h7,9,15,17,21H,3-6H2,1-2H3,(H,13,18)(H,14,16)(H,19,20)/p-1/t7-,9-/m0/s1	[H]OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])[C@]([H])(C([O-])=O)C([H])([H])S[H]
L2aadp6sa[c]	L-Allysine	C6H11NO3	0	17027	C01475	207	HMDB01263	InChI=1/C6H11NO3/c7-5(6(9)10)3-1-2-4-8/h4-5H,1-3,7H2,(H,9,10)	[H]C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])(C([O-])=O)[N+]([H])([H])[H]
HC01501[c]	Thiosulfate	HO3S2	-1	16094	C00320	24478		InChI=1S/H2O3S2/c1-5(2,3)4/h(H2,1,2,3,4)/p-1	[H]SS([O-])(=O)=O
HC00832[c]	L-Fuculose	C6H12O5	0	17617	C01721	6857362		InChI=1S/C6H12O5/c1-3(8)5(10)6(11)4(9)2-7/h3,5-8,10-11H,2H2,1H3/t3-,5+,6-/m0/s1	[H]OC([H])([H])C(=O)[C@]([H])(O[H])[C@]([H])(O[H])[C@@]([H])(O[H])C([H])([H])[H]
HC01376[m]	S-(2-Methylbutanoyl)-Dihydrolipoamide	C13H25NO2S2	0	28692	C05118	440565		InChI=1/C13H25NO2S2/c1-3-10(2)13(16)18-9-8-11(17)6-4-5-7-12(14)15/h10-11,17H,3-9H2,1-2H3,(H2,14,15)	[H]SC([H])(C([H])([H])C([H])([H])SC(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])[H]
HC00664[c]	D-Tagatofuranose 6-Phosphate	C6H11O9P	-2	4251	C01097	439396		InChI=1S/C6H13O9P/c7-2-6(10)5(9)4(8)3(15-6)1-14-16(11,12)13/h3-5,7-10H,1-2H2,(H2,11,12,13)/p-2/t3-,4+,5+,6?/m1/s1	[H]OC([H])([H])C1(O[H])O[C@]([H])(C([H])([H])OP([O-])([O-])=O)[C@]([H])(O[H])[C@]1([H])O[H]
HC01180[c]	D-Tagatofuranose 1,6-Bisphosphate	C6H10O12P2	-4	4250	C03785	440117		InChI=1S/C6H14O12P2/c7-4-3(1-16-19(10,11)12)18-6(9,5(4)8)2-17-20(13,14)15/h3-5,7-9H,1-2H2,(H2,10,11,12)(H2,13,14,15)/p-4/t3-,4+,5+,6?/m1/s1	[H]O[C@@]1([H])[C@]([H])(OC(O[H])(C([H])([H])OP([O-])([O-])=O)[C@@]1([H])O[H])C([H])([H])OP([O-])([O-])=O
4ppcys[m]	N-((R)-4-Phosphopantothenoyl)-L-Cysteine	C12H20N2O9PS	-3	15769	C04352	440304		InChI=1S/C12H23N2O9PS/c1-12(2,6-23-24(20,21)22)9(16)10(17)13-4-3-8(15)14-7(5-25)11(18)19/h7,9,16,25H,3-6H2,1-2H3,(H,13,17)(H,14,15)(H,18,19)(H2,20,21,22)/p-3/t7-,9-/m0/s1	[H]O[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])[C@]([H])(C([O-])=O)C([H])([H])S[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])([O-])=O
1p3h5c[c]	L-1-Pyrroline-3-Hydroxy-5-Carboxylate	C5H6NO3	-1	6151	C04281	11966267		InChI=1/C5H7NO3/c7-3-1-4(5(8)9)6-2-3/h2-4,7H,1H2,(H,8,9)/p-1/t3-,4+/s2	[H]O[C@@]1([H])C([H])=N[C@]([H])(C([O-])=O)C1([H])[H]
4hpro_LT[c]	Trans-4-Hydroxy-L-Proline	C5H9NO3	0	18095	C01157	5810	HMDB00725	InChI=1S/C5H9NO3/c7-3-1-4(5(8)9)6-2-3/h3-4,6-7H,1-2H2,(H,8,9)/t3-,4+/m1/s1	[H]O[C@@]1([H])C([H])([H])[N+]([H])([H])[C@]([H])(C([O-])=O)C1([H])[H]
4hpro_LT[m]	Trans-4-Hydroxy-L-Proline	C5H9NO3	0	18095	C01157	5810	HMDB00725	InChI=1S/C5H9NO3/c7-3-1-4(5(8)9)6-2-3/h3-4,6-7H,1-2H2,(H,8,9)/t3-,4+/m1/s1	[H]O[C@@]1([H])C([H])([H])[N+]([H])([H])[C@]([H])(C([O-])=O)C1([H])[H]
thcholst[c]	3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestan-26-Al	C27H46O4	0	48940	C01301	439479		InChI=1S/C27H46O4/c1-16(15-28)6-5-7-17(2)20-8-9-21-25-22(14-24(31)27(20,21)4)26(3)11-10-19(29)12-18(26)13-23(25)30/h15-25,29-31H,5-14H2,1-4H3/t16?,17-,18+,19-,20-,21+,22+,23-,24+,25+,26+,27-/m1/s1	[H]O[C@]1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])[C@@]([H])(C1([H])[H])C([H])([H])[C@@]([H])(O[H])[C@@]1([H])[C@]3([H])C([H])([H])C([H])([H])[C@]([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])=O)C([H])([H])[H])[C@@]3(C([H])([H])[H])[C@@]([H])(O[H])C([H])([H])[C@]21[H]
thcholstoic[c]	3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestanoate	C27H45O5	-1	48043	C04722	23657849	HMDB03873	InChI=1S/C27H46O5/c1-15(6-5-7-16(2)25(31)32)19-8-9-20-24-21(14-23(30)27(19,20)4)26(3)11-10-18(28)12-17(26)13-22(24)29/h15-24,28-30H,5-14H2,1-4H3,(H,31,32)/p-1/t15-,16-,17+,18-,19-,20+,21+,22-,23+,24+,26+,27-/m1/s1	[H]O[C@]1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])[C@@]([H])(C1([H])[H])C([H])([H])[C@@]([H])(O[H])[C@@]1([H])[C@]3([H])C([H])([H])C([H])([H])[C@]([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([O-])=O)C([H])([H])[H])[C@@]3(C([H])([H])[H])[C@@]([H])(O[H])C([H])([H])[C@]21[H]
dhcholoylcoa[c]	3Alpha,7Alpha-Dihydroxy-5Beta-Cholest-24-Enoyl Coenzyme A	C48H74N7O19P3S	-4	27393	C05447	5280796		InChI=1S/C48H78N7O19P3S/c1-26(30-10-11-31-36-32(13-16-48(30,31)6)47(5)15-12-29(56)20-28(47)21-33(36)57)8-7-9-27(2)45(62)78-19-18-50-35(58)14-17-51-43(61)40(60)46(3,4)23-71-77(68,69)74-76(66,67)70-22-34-39(73-75(63,64)65)38(59)44(72-34)55-25-54-37-41(49)52-24-53-42(37)55/h9,24-26,28-34,36,38-40,44,56-57,59-60H,7-8,10-23H2,1-6H3,(H,50,58)(H,51,61)(H,66,67)(H,68,69)(H2,49,52,53)(H2,63,64,65)/p-4/t26-,28+,29-,30-,31+,32+,33-,34-,36+,38-,39-,40+,44-,47+,48-/m1/s1	[H]O[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C(=C([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])[C@]([H])(O[H])C([H])([H])[C@]4([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C(N=C([H])N=C23)N([H])[H])[C@]([H])(O[H])[C@]1([H])OP([O-])([O-])=O
cholcoa[c]	Choloyl Coenzyme A	C45H70N7O20P3S	-4	15519	C01794	439573	HMDB01374	InChI=1S/C45H74N7O20P3S/c1-23(26-7-8-27-34-28(18-31(55)45(26,27)5)44(4)12-10-25(53)16-24(44)17-29(34)54)6-9-33(57)76-15-14-47-32(56)11-13-48-41(60)38(59)43(2,3)20-69-75(66,67)72-74(64,65)68-19-30-37(71-73(61,62)63)36(58)42(70-30)52-22-51-35-39(46)49-21-50-40(35)52/h21-31,34,36-38,42,53-55,58-59H,6-20H2,1-5H3,(H,47,56)(H,48,60)(H,64,65)(H,66,67)(H2,46,49,50)(H2,61,62,63)/p-4/t23-,24+,25-,26-,27+,28+,29-,30-,31+,34+,36-,37-,38+,42-,44+,45-/m1/s1	[H]O[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])[C@]([H])(O[H])C([H])([H])[C@]4([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])[C@]([H])(O[H])[C@]12C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C(N=C([H])N=C23)N([H])[H])[C@]([H])(O[H])[C@]1([H])OP([O-])([O-])=O
HC01415[m]	(2E)-Octenoyl Coenzyme A	C29H44N7O17P3S	-4	27537	C05276	46173358		InChI=1/C29H48N7O17P3S/c1-4-5-6-7-8-9-20(38)57-13-12-31-19(37)10-11-32-27(41)24(40)29(2,3)15-50-56(47,48)53-55(45,46)49-14-18-23(52-54(42,43)44)22(39)28(51-18)36-17-35-21-25(30)33-16-34-26(21)36/h8-9,16-18,22-24,28,39-40H,4-7,10-15H2,1-3H3,(H,31,37)(H,32,41)(H,45,46)(H,47,48)(H2,30,33,34)(H2,42,43,44)/p-4/b9-8+/t18-,22-,23-,24+,28-/s2	[H]O[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C(\[H])=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C(N=C([H])N=C23)N([H])[H])[C@]([H])(O[H])[C@]1([H])OP([O-])([O-])=O
3odcoa[m]	3-Oxodecanoyl Coenzyme A	C31H48N7O18P3S	-4	28528	C05265	440606		InChI=1S/C31H52N7O18P3S/c1-4-5-6-7-8-9-19(39)14-22(41)60-13-12-33-21(40)10-11-34-29(44)26(43)31(2,3)16-53-59(50,51)56-58(48,49)52-15-20-25(55-57(45,46)47)24(42)30(54-20)38-18-37-23-27(32)35-17-36-28(23)38/h17-18,20,24-26,30,42-43H,4-16H2,1-3H3,(H,33,40)(H,34,44)(H,48,49)(H,50,51)(H2,32,35,36)(H2,45,46,47)/p-4/t20-,24-,25-,26+,30-/m1/s1	[H]O[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C(N=C([H])N=C23)N([H])[H])[C@]([H])(O[H])[C@]1([H])OP([O-])([O-])=O
c8crn[m]	Octanoyl Carnitine	C15H29NO4	0	18102	C02838	11953814	HMDB00791	InChI=1S/C15H29NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h13H,5-12H2,1-4H3/t13-/m1/s1	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)O[C@]([H])(C([H])([H])C([O-])=O)C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
c8crn[x]	Octanoyl Carnitine	C15H29NO4	0	18102	C02838	11953814	HMDB00791	InChI=1S/C15H29NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h13H,5-12H2,1-4H3/t13-/m1/s1	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)O[C@]([H])(C([H])([H])C([O-])=O)C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
ddcacoa[m]	Lauroyl Coenzyme A	C33H54N7O17P3S	-4	15521	C01832	165436	HMDB03571	InChI=1S/C33H58N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-24(42)61-17-16-35-23(41)14-15-36-31(45)28(44)33(2,3)19-54-60(51,52)57-59(49,50)53-18-22-27(56-58(46,47)48)26(43)32(55-22)40-21-39-25-29(34)37-20-38-30(25)40/h20-22,26-28,32,43-44H,4-19H2,1-3H3,(H,35,41)(H,36,45)(H,49,50)(H,51,52)(H2,34,37,38)(H2,46,47,48)/p-4/t22-,26-,27-,28+,32-/m1/s1	[H]O[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C(N=C([H])N=C23)N([H])[H])[C@]([H])(O[H])[C@]1([H])OP([O-])([O-])=O
3otdcoa[m]	3-Oxotetradecanoyl Coenzyme A	C35H56N7O18P3S	-4	28726	C05261	11966197		InChI=1S/C35H60N7O18P3S/c1-4-5-6-7-8-9-10-11-12-13-23(43)18-26(45)64-17-16-37-25(44)14-15-38-33(48)30(47)35(2,3)20-57-63(54,55)60-62(52,53)56-19-24-29(59-61(49,50)51)28(46)34(58-24)42-22-41-27-31(36)39-21-40-32(27)42/h21-22,24,28-30,34,46-47H,4-20H2,1-3H3,(H,37,44)(H,38,48)(H,52,53)(H,54,55)(H2,36,39,40)(H2,49,50,51)/p-4/t24-,28-,29-,30+,34-/m1/s1	[H]O[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C(N=C([H])N=C23)N([H])[H])[C@]([H])(O[H])[C@]1([H])OP([O-])([O-])=O
2mop[c]	2-Methyl-3-Oxopropanoate	C4H5O3	-1	16256	C00349	296		InChI=1/C4H6O3/c1-3(2-5)4(6)7/h2-3H,1H3,(H,6,7)/p-1	[H]C(=O)C([H])(C([O-])=O)C([H])([H])[H]
HC00900[c]	Methylmalonate	C4H4O4	-2	30860	C02170	487	HMDB00202	InChI=1S/C4H6O4/c1-2(3(5)6)4(7)8/h2H,1H3,(H,5,6)(H,7,8)/p-2	[H]C([H])([H])C([H])(C([O-])=O)C([O-])=O
C02470[c]	Xanthurenic Acid	C10H6NO4	-1	217069	C02470	5699	HMDB00881	InChI=1S/C10H7NO4/c12-7-3-1-2-5-8(13)4-6(10(14)15)11-9(5)7/h1-4,12H,(H,11,13)(H,14,15)/p-1	[H]OC1=C([H])C([H])=C([H])C2=C(O[H])C([H])=C(N=C12)C([O-])=O
HC00955[e]	L-3-Cyanoalanine	C4H5N2O2	-1	16934	C02512	439742		InChI=1S/C4H6N2O2/c5-2-1-3(6)4(7)8/h3H,1,6H2,(H,7,8)/t3-/m0/s1	[H][N+]([H])([H])[C@]([H])(C([O-])=O)C([H])([H])C#N
co2[e]	Carbon Dioxide	CO2	0	16526	C00011	280	HMDB01967	InChI=1S/CO2/c2-1-3	O=C=O
dcholcoa[r]	Chenodeoxycholoyl Coenzyme A	C45H70N7O19P3S	-4	28701	C05337	11953854	HMDB02325	InChI=1S/C45H74N7O19P3S/c1-24(27-7-8-28-34-29(11-14-45(27,28)5)44(4)13-10-26(53)18-25(44)19-30(34)54)6-9-33(56)75-17-16-47-32(55)12-15-48-41(59)38(58)43(2,3)21-68-74(65,66)71-73(63,64)67-20-31-37(70-72(60,61)62)36(57)42(69-31)52-23-51-35-39(46)49-22-50-40(35)52/h22-31,34,36-38,42,53-54,57-58H,6-21H2,1-5H3,(H,47,55)(H,48,59)(H,63,64)(H,65,66)(H2,46,49,50)(H2,60,61,62)/p-4/t24-,25+,26-,27-,28+,29+,30-,31-,34+,36-,37-,38+,42-,44+,45-/m1/s1	[H]O[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])[C@]([H])(O[H])C([H])([H])[C@]4([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C(N=C([H])N=C23)N([H])[H])[C@]([H])(O[H])[C@]1([H])OP([O-])([O-])=O
C02528[r]	Chenodeoxycholate	C24H39O4	-1	16755	C02528	10133	HMDB00518	InChI=1S/C24H40O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-20,22,25-26H,4-13H2,1-3H3,(H,27,28)/p-1/t14-,15+,16-,17-,18+,19+,20-,22+,23+,24-/m1/s1	[H]O[C@]1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])[C@@]([H])(C1([H])[H])C([H])([H])[C@@]([H])(O[H])[C@@]1([H])[C@]3([H])C([H])([H])C([H])([H])[C@]([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([O-])=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])[C@]21[H]
dcholcoa[c]	Chenodeoxycholoyl Coenzyme A	C45H70N7O19P3S	-4	28701	C05337	11953854	HMDB02325	InChI=1S/C45H74N7O19P3S/c1-24(27-7-8-28-34-29(11-14-45(27,28)5)44(4)13-10-26(53)18-25(44)19-30(34)54)6-9-33(56)75-17-16-47-32(55)12-15-48-41(59)38(58)43(2,3)21-68-74(65,66)71-73(63,64)67-20-31-37(70-72(60,61)62)36(57)42(69-31)52-23-51-35-39(46)49-22-50-40(35)52/h22-31,34,36-38,42,53-54,57-58H,6-21H2,1-5H3,(H,47,55)(H,48,59)(H,63,64)(H,65,66)(H2,46,49,50)(H2,60,61,62)/p-4/t24-,25+,26-,27-,28+,29+,30-,31-,34+,36-,37-,38+,42-,44+,45-/m1/s1	[H]O[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])[C@]([H])(O[H])C([H])([H])[C@]4([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C(N=C([H])N=C23)N([H])[H])[C@]([H])(O[H])[C@]1([H])OP([O-])([O-])=O
C02528[c]	Chenodeoxycholate	C24H39O4	-1	16755	C02528	10133	HMDB00518	InChI=1S/C24H40O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-20,22,25-26H,4-13H2,1-3H3,(H,27,28)/p-1/t14-,15+,16-,17-,18+,19+,20-,22+,23+,24-/m1/s1	[H]O[C@]1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])[C@@]([H])(C1([H])[H])C([H])([H])[C@@]([H])(O[H])[C@@]1([H])[C@]3([H])C([H])([H])C([H])([H])[C@]([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([O-])=O)[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])[C@]21[H]
